key,value,comment,english
ATTRIBUTE_NO_ARMOR,"你的战舰没有护甲","Used as attribute in Nuclear Deflection","Your Ship has no Armor"
ATTRIBUTE_ALL_RESISTANCES,"{0} 全部抗性","{0}=percentage","{0} to all Resistances"
ATTRIBUTE_THERMAL_RESISTANCES,"{0} {1}热能{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to {1}Thermal{2} Resistances"
ATTRIBUTE_KINETIC_RESISTANCE,"{0} {1}动能{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to {1}Kinetic{2} Resistance"
ATTRIBUTE_EXPLOSIVE_RESISTANCE,"{0} {1}爆炸{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to {1}Explosive{2} Resistance"
ATTRIBUTE_PLASMA_RESISTANCE,"{0} {1}等离子{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to {1}Plasma{2} Resistance"
ATTRIBUTE_ELECTRIC_RESISTANCE,"{0} {1}电能{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to {1}Electric{2} Resistance"
ATTRIBUTE_NUCLEAR_RESISTANCE,"{0} {1}核能{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to {1}Nuclear{2} Resistance"
ATTRIBUTE_MAX_THERMAL_RESISTANCES,"{0} 最大{1}热能{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to maximum {1}Thermal{2} Resistances"
ATTRIBUTE_MAX_KINETIC_RESISTANCE,"{0} 最大{1}动能{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to maximum {1}Kinetic{2} Resistance"
ATTRIBUTE_MAX_EXPLOSIVE_RESISTANCE,"{0} 最大{1}爆炸{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to maximum {1}Explosive{2} Resistance"
ATTRIBUTE_MAX_PLASMA_RESISTANCE,"{0} 最大{1}等离子{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to maximum {1}Plasma{2} Resistance"
ATTRIBUTE_MAX_ELECTRIC_RESISTANCE,"{0} 最大{1}电能{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to maximum {1}Electric{2} Resistance"
ATTRIBUTE_MAX_NUCLEAR_RESISTANCE,"{0} 最大{1}核能{2}抗性","{0}=percentage, {1,2}=color highlight marker","{0} to maximum {1}Nuclear{2} Resistance"
ATTRIBUTE_DODGE,"{0} 闪避","{0} percentage with sign, e.g. +3%","{0} to Dodge"
ATTRIBUTE_MAX_DODGE,"{0} 闪避上限","{0} percentage with sign, e.g. +3%","{0} to maximum Dodge"
ATTRIBUTE_INCREASED_MAX_VELOCITY,"最大行进速度提高 {0}","{0}=percentage, e.g. 10%","{0} increased maximum Velocity"
ATTRIBUTE_REDUCED_MAX_VELOCITY,"最大行进速度降低 {0}","{0}=percentage, e.g. 10%","{0} reduced maximum Velocity"
ATTRIBUTE_INCREASED_MAX_ACCELERATION,"最大加速度提高 {0}","{0}=percentage, e.g. 10%","{0} increased maximum Acceleration"
ATTRIBUTE_REDUCED_MAX_ACCELERATION,"最大加速度降低 {0}","{0}=percentage, e.g. 10%","{0} reduced maximum Acceleration"
ATTRIBUTE_PROJECTILES_PIERCE_ADDITIONAL_TARGETS_ONE,"投射物额外穿透 {0} 个目标","Singular","Projectiles pierce {0} additional target"
ATTRIBUTE_PROJECTILES_PIERCE_ADDITIONAL_TARGETS_MANY,"投射物额外穿透 {0} 个目标","Plural","Projectiles pierce {0} additional targets"
ATTRIBUTE_PROJECTILES_PIERCE_ALL_TARGETS,"投射物穿透所有目标","All targets are pierced","Projectiles pierce all targets"
ATTRIBUTE_DASH_SLOT_ONE,"{0} 冲刺槽上限","Singular","{0} Dash Slot"
ATTRIBUTE_DASH_SLOT_MANY,"{0} 冲刺槽上限","Plural","{0} Dash Slots"
ATTRIBUTE_INCREASED_AREA_DAMAGE,"范围伤害提高 {0}","{0}=percentage, e.g. 10%","{0} increased Area Damage"
ATTRIBUTE_REDUCED_AREA_DAMAGE,"范围伤害降低 {0}","{0}=percentage, e.g. 10%","{0} reduced Area Damage"
ATTRIBUTE_INCREASED_AREA_OF_EFFECT,"范围效果提高 {0}","{0}=percentage, e.g. 10%","{0} increased Area of Effect"
ATTRIBUTE_REDUCED_AREA_OF_EFFECT,"范围效果降低 {0}","{0}=percentage, e.g. 10%","{0} reduced Area of Effect"
ATTRIBUTE_INCREASED_AREA_OF_EFFECT_WHILE_ACTIVE,"激活时范围效果提高 {0}","{0}=percentage, e.g. 10%","{0} increased Area of Effect while active"
ATTRIBUTE_DEBRIS_CHANCE,"{0} {1}破片{2}几率","{0}=percentage, e.g. +10%, {1,2}=color highlight marker","{0} {1}Debris{2} Chance"
ATTRIBUTE_MORE_DEBRIS_DAMAGE,"{1}破片{2}伤害总增 {0}","{0}=percentage, e.g. 10%, {1,2}=color highlight marker","{0} more {1}Debris{2} Damage"
ATTRIBUTE_LESS_DEBRIS_DAMAGE,"{1}破片{2}伤害总降 {0}","{0}=percentage, e.g. 10%, {1,2}=color highlight marker","{0} less {1}Debris{2} Damage"
ATTRIBUTE_ARMOR_LEECH,"汲取 {0} 的击中伤害转化为护甲","{0}=percentage","Leech {0} of Hit Damage as Armor"
ATTRIBUTE_MINION_ARMOR_LEECH,"召唤物汲取 {0} 的击中伤害转化为护甲","{0}=percentage","Minions leech {0} of Hit Damage as Armor"
ATTRIBUTE_DEFLECTOR_SHIELD_LEECH,"汲取 {0} 的击中伤害转化为偏转护盾","{0}=percentage","Leech {0} of Hit Damage as Deflector Shield"
ATTRIBUTE_DASH_ON_HIT,"击中时恢复 {0} 冲刺","{0}=percentage","Restore {0} Dash on Hit"
ATTRIBUTE_INCREASED_MASS,"质量提高 {0}","{0}=percentage","{0} increased Mass"
ATTRIBUTE_REDUCED_MASS,"质量降低 {0}","{0}=percentage","{0} reduced Mass"
ATTRIBUTE_INCREASED_ENERGY,"能量提高 {0}","{0}=percentage","{0} increased Energy"
ATTRIBUTE_REDUCED_ENERGY,"能量降低 {0}","{0}=percentage","{0} reduced Energy"
ATTRIBUTE_INCREASED_TIME,"时间提高 {0}","{0}=percentage","{0} increased Time"
ATTRIBUTE_REDUCED_TIME,"时间降低 {0}","{0}=percentage","{0} reduced Time"
ATTRIBUTE_MORE_KINETIC_DAMAGE_PER_MASS,"每点质量使{1}动能{2}伤害总增 {0}","{0}=percentage, {1,2}=color highlight marker","{0} more {1}Kinetic{2} Damage per 1 Mass"
ATTRIBUTE_MORE_DAMAGE_IF_ONLY_ONE_WEAPON,"只装备了一个武器时伤害总增 {0}","{0}=percentage","{0} more Damage if only one Weapon is equipped"
ATTRIBUTE_MORE_DAMAGE_IF_NOT_FULL_ARMOR,"护甲未满时伤害总增 {0}","{0}=percentage","{0} more Damage if not on full Armor"
ATTRIBUTE_DOUBLE_DAMAGE_CHANCE,"命中有 {0} 几率造成双倍伤害","{0}=percentage","Hits have {0} chance to deal Double Damage"
ATTRIBUTE_MELEE_DOUBLE_DAMAGE_CHANCE,"近战命中有 {0} 几率造成双倍伤害","{0}=percentage","Melee Hits have {0} chance to deal Double Damage"
ATTRIBUTE_NO_CRITICAL_STRIKES,"无法造成暴击","","Deal no Critical Strikes"
ATTRIBUTE_NO_CRITICAL_STRIKES_FOR_HITS,"击中无法造成暴击","","Hits deal no Critical Strikes"
ATTRIBUTE_DOUBLE_DAMAGE_ROLL_PER_MULTICRIT,"每次多重暴击获得 +1 次双倍伤害判定","","+1 to Double Damage Rolls per Multicrit"
ATTRIBUTE_ZEALOT,"只装备一个武器时，\n武器享受已装备模组的加成效果","Attribute for Zealot Skill","Weapon is modified by Socketed Mod\nif only one Weapon is equipped"
ATTRIBUTE_INCREASED_PROJECTILE_DAMAGE,"投射物伤害提高 {0}","{0}=percentage, e.g. 10%","{0} increased Projectile Damage"
ATTRIBUTE_REDUCED_PROJECTILE_DAMAGE,"投射物伤害降低 {0}","{0}=percentage, e.g. 10%","{0} reduced Projectile Damage"
ATTRIBUTE_INCREASED_PROJECTILE_SPEED,"投射物速度提高 {0}","{0}=percentage, e.g. 10%","{0} increased Projectile Speed"
ATTRIBUTE_REDUCED_PROJECTILE_SPEED,"投射物速度降低 {0}","{0}=percentage, e.g. 10%","{0} reduced Projectile Speed"
ATTRIBUTE_INCREASED_MELEE_DAMAGE,"近战伤害提高 {0}","{0}=percentage, e.g. 10%","{0} increased Melee Damage"
ATTRIBUTE_REDUCED_MELEE_DAMAGE,"近战伤害降低 {0}","{0}=percentage, e.g. 10%","{0} reduced Melee Damage"
ATTRIBUTE_MORE_MELEE_DAMAGE,"近战伤害总增 {0}","{0}=percentage, e.g. 10%","{0} more Melee Damage"
ATTRIBUTE_LESS_MELEE_DAMAGE,"近战伤害总降 {0}","{0}=percentage, e.g. 10%","{0} less Melee Damage"
ATTRIBUTE_CHAIN_REACTION,"被辐射的敌人有 {0} 几率在死亡时爆炸，\n在 {5} 范围内造成{3}核能{4}伤害，伤害值等同于未结算的{1}辐射{2}伤害值","{0}=percentage,{1,2}=color,{3,4}=color,{5}=range","Radiated enemies have a {0} chance to explode on death,\ndealing remaining {1}Radiation{2} Damage as {3}Nuclear{4} Damage in {5} range"
ATTRIBUTE_OPPONENT_RESISTANCES_ALL,"造成的伤害附加 {0} 所有抗性","{0}=percentage with sign, e.g. -10%","Damage dealt has {0} to all Enemy Resistances"
ATTRIBUTE_OPPONENT_RESISTANCES_THERMAL,"造成的伤害附加 {0} {1}热能{2}抗性","{0}=percentage with sign, e.g. -10%\n{1,2}=color marker","Damage dealt has {0} to Enemy {1}Thermal{2} Resistances"
ATTRIBUTE_OPPONENT_RESISTANCES_KINETIC,"造成的伤害附加 {0} {1}动能{2}抗性","{0}=percentage with sign, e.g. -10%\n{1,2}=color marker","Damage dealt has {0} to Enemy {1}Kinetic{2} Resistances"
ATTRIBUTE_OPPONENT_RESISTANCES_EXPLOSIVE,"造成的伤害附加 {0} {1}爆炸{2}抗性","{0}=percentage with sign, e.g. -10%\n{1,2}=color marker","Damage dealt has {0} to Enemy {1}Explosive{2} Resistances"
ATTRIBUTE_OPPONENT_RESISTANCES_PLASMA,"造成的伤害附加 {0} {1}等离子{2}抗性","{0}=percentage with sign, e.g. -10%\n{1,2}=color marker","Damage dealt has {0} to Enemy {1}Plasma{2} Resistances"
ATTRIBUTE_OPPONENT_RESISTANCES_ELECTRIC,"造成的伤害附加 {0} {1}电能{2}抗性","{0}=percentage with sign, e.g. -10%\n{1,2}=color marker","Damage dealt has {0} to Enemy {1}Electric{2} Resistances"
ATTRIBUTE_OPPONENT_RESISTANCES_NUCLEAR,"造成的伤害附加 {0} {1}核能{2}抗性","{0}=percentage with sign, e.g. -10%\n{1,2}=color marker","Damage dealt has {0} to Enemy {1}Nuclear{2} Resistances"
ATTRIBUTE_DAMAGE_CONVERSION_KINETIC_TO_EXPLOSIVE,"{0} {1}动能{2}伤害转换为{3}爆炸{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Kinetic{2} Damage converted to {3}Explosive{4} Damage"
ATTRIBUTE_DAMAGE_CONVERSION_KINETIC_TO_PLASMA,"{0} {1}动能{2}伤害转换为{3}等离子{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Kinetic{2} Damage converted to {3}Plasma{4} Damage"
ATTRIBUTE_DAMAGE_CONVERSION_KINETIC_TO_ELECTRIC,"{0} {1}动能{2}伤害转换为{3}电能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Kinetic{2} Damage converted to {3}Electric{4} Damage"
ATTRIBUTE_DAMAGE_CONVERSION_KINETIC_TO_NUCLEAR,"{0} {1}动能{2}伤害转换为{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Kinetic{2} Damage converted to {3}Nuclear{4} Damage"
ATTRIBUTE_DAMAGE_CONVERSION_EXPLOSIVE_TO_PLASMA,"{0} {1}爆炸{2}伤害转换为{3}等离子{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Explosive{2} Damage converted to {3}Plasma{4} Damage"
ATTRIBUTE_DAMAGE_CONVERSION_EXPLOSIVE_TO_ELECTRIC,"{0} {1}爆炸{2}伤害转换为{3}电能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Explosive{2} Damage converted to {3}Electric{4} Damage"
ATTRIBUTE_DAMAGE_CONVERSION_EXPLOSIVE_TO_NUCLEAR,"{0} {1}爆炸{2}伤害转换为{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Explosive{2} Damage converted to {3}Nuclear{4} Damage"
ATTRIBUTE_DAMAGE_CONVERSION_PLASMA_TO_ELECTRIC,"{0} {1}等离子{2}伤害转换为{3}电能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Plasma{2} Damage converted to {3}Electric{4} Damage"
ATTRIBUTE_DAMAGE_CONVERSION_PLASMA_TO_NUCLEAR,"{0} {1}等离子{2}伤害转换为{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Plasma{2} Damage converted to {3}Nuclear{4} Damage"
ATTRIBUTE_DAMAGE_CONVERSION_ELECTRIC_TO_NUCLEAR,"{0} {1}电能{2}伤害转换为{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Electric{2} Damage converted to {3}Nuclear{4} Damage"
ATTRIBUTE_CANNOT_CONVERT_DAMAGE,"无法转换伤害","","Cannot convert Damage"
ATTRIBUTE_EXTRA_DAMAGE_CONVERSION_KINETIC_TO_EXPLOSIVE,"{0} {1}动能{2}伤害造成额外的{3}爆炸{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","Deal {0} {1}Kinetic{2} Damage as additional {3}Explosive{4} Damage"
ATTRIBUTE_EXTRA_DAMAGE_CONVERSION_KINETIC_TO_PLASMA,"{0} {1}动能{2}伤害造成额外的{3}等离子{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","Deal {0} {1}Kinetic{2} Damage as additional {3}Plasma{4} Damage"
ATTRIBUTE_EXTRA_DAMAGE_CONVERSION_KINETIC_TO_ELECTRIC,"{0} {1}动能{2}伤害造成额外的{3}电能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","Deal {0} {1}Kinetic{2} Damage as additional {3}Electric{4} Damage"
ATTRIBUTE_EXTRA_DAMAGE_CONVERSION_KINETIC_TO_NUCLEAR,"{0} {1}动能{2}伤害造成额外的{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","Deal {0} {1}Kinetic{2} Damage as additional {3}Nuclear{4} Damage"
ATTRIBUTE_EXTRA_DAMAGE_CONVERSION_EXPLOSIVE_TO_PLASMA,"{0} {1}爆炸{2}伤害造成额外的{3}等离子{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","Deal {0} {1}Explosive{2} Damage as additional {3}Plasma{4} Damage"
ATTRIBUTE_EXTRA_DAMAGE_CONVERSION_EXPLOSIVE_TO_ELECTRIC,"{0} {1}爆炸{2}伤害造成额外的{3}电能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","Deal {0} {1}Explosive{2} Damage as additional {3}Electric{4} Damage"
ATTRIBUTE_EXTRA_DAMAGE_CONVERSION_EXPLOSIVE_TO_NUCLEAR,"{0} {1}爆炸{2}伤害造成额外的{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","Deal {0} {1}Explosive{2} Damage as additional {3}Nuclear{4} Damage"
ATTRIBUTE_EXTRA_DAMAGE_CONVERSION_PLASMA_TO_ELECTRIC,"{0} {1}等离子{2}伤害造成额外的{3}电能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","Deal {0} {1}Plasma{2} Damage as additional {3}Electric{4} Damage"
ATTRIBUTE_EXTRA_DAMAGE_CONVERSION_PLASMA_TO_NUCLEAR,"{0} {1}等离子{2}伤害造成额外的{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","Deal {0} {1}Plasma{2} Damage as additional {3}Nuclear{4} Damage"
ATTRIBUTE_EXTRA_DAMAGE_CONVERSION_ELECTRIC_TO_NUCLEAR,"{0} {1}电能{2}伤害造成额外的{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","Deal {0} {1}Electric{2} Damage as additional {3}Nuclear{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_ALL_AS_KINETIC,"承受伤害的 {0} 转化为 {1}动能{2}伤害","{0}=percentage, {1,2}=color","{0} Damage taken as {1}Kinetic{2} Damage"
ATTRIBUTE_DAMAGE_TAKEN_ALL_AS_EXPLOSIVE,"承受伤害的 {0} 转化为 {1}爆炸{2}伤害","{0}=percentage, {1,2}=color","{0} Damage taken as {1}Explosive{2} Damage"
ATTRIBUTE_DAMAGE_TAKEN_ALL_AS_PLASMA,"承受伤害的 {0} 转化为 {1}等离子{2}伤害","{0}=percentage, {1,2}=color","{0} Damage taken as {1}Plasma{2} Damage"
ATTRIBUTE_DAMAGE_TAKEN_ALL_AS_ELECTRIC,"承受伤害的 {0} 转化为 {1}电能{2}伤害","{0}=percentage, {1,2}=color","{0} Damage taken as {1}Electric{2} Damage"
ATTRIBUTE_DAMAGE_TAKEN_ALL_AS_NUCLEAR,"承受伤害的 {0} 转化为 {1}核能{2}伤害","{0}=percentage, {1,2}=color","{0} Damage taken as {1}Nuclear{2} Damage"
ATTRIBUTE_DAMAGE_TAKEN_THERMAL_AS_KINETIC,"承受{1}热能{2}伤害的 {0} 转化为{3}动能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Thermal{2} Damage taken as {3}Kinetic{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_KINETIC_AS_THERMAL,"承受{1}动能{2}伤害的 {0} 转化为{3}热能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Kinetic{2} Damage taken as {3}Thermal{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_KINETIC_AS_EXPLOSIVE,"承受{1}动能{2}伤害的 {0} 转化为{3}爆炸{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Kinetic{2} Damage taken as {3}Explosive{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_KINETIC_AS_ELECTRIC,"承受{1}动能{2}伤害的 {0} 转化为{3}电能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Kinetic{2} Damage taken as {3}Electric{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_KINETIC_AS_PLASMA,"承受{1}动能{2}伤害的 {0} 转化为{3}等离子{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Kinetic{2} Damage taken as {3}Plasma{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_KINETIC_AS_NUCLEAR,"承受{1}动能{2}伤害的 {0} 转化为{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Kinetic{2} Damage taken as {3}Nuclear{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_EXPLOSIVE_AS_KINETIC,"承受{1}爆炸{2}伤害的 {0} 转化为{3}动能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Explosive{2} Damage taken as {3}Kinetic{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_EXPLOSIVE_AS_ELECTRIC,"承受{1}爆炸{2}伤害的 {0} 转化为{3}电能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Explosive{2} Damage taken as {3}Electric{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_EXPLOSIVE_AS_PLASMA,"承受{1}爆炸{2}伤害的 {0} 转化为{3}等离子{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Explosive{2} Damage taken as {3}Plasma{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_EXPLOSIVE_AS_NUCLEAR,"承受{1}爆炸{2}伤害的 {0} 转化为{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Explosive{2} Damage taken as {3}Nuclear{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_ELECTRIC_AS_KINETIC,"承受{1}电能{2}伤害的 {0} 转化为{3}动能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Electric{2} Damage taken as {3}Kinetic{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_ELECTRIC_AS_EXPLOSIVE,"承受{1}电能{2}伤害的 {0} 转化为{3}爆炸{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Electric{2} Damage taken as {3}Explosive{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_ELECTRIC_AS_PLASMA,"承受{1}电能{2}伤害的 {0} 转化为{3}等离子{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Electric{2} Damage taken as {3}Plasma{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_ELECTRIC_AS_NUCLEAR,"承受{1}电能{2}伤害的 {0} 转化为{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Electric{2} Damage taken as {3}Nuclear{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_PLASMA_AS_KINETIC,"承受{1}等离子{2}伤害的 {0} 转化为{3}动能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Plasma{2} Damage taken as {3}Kinetic{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_PLASMA_AS_EXPLOSIVE,"承受{1}等离子{2}伤害的 {0} 转化为{3}爆炸{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Plasma{2} Damage taken as {3}Explosive{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_PLASMA_AS_ELECTRIC,"承受{1}等离子{2}伤害的 {0} 转化为{3}电能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Plasma{2} Damage taken as {3}Electric{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_PLASMA_AS_NUCLEAR,"承受{1}等离子{2}伤害的 {0} 转化为{3}核能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Plasma{2} Damage taken as {3}Nuclear{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_NUCLEAR_AS_KINETIC,"承受{1}核能{2}伤害的 {0} 转化为{3}动能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Nuclear{2} Damage taken as {3}Kinetic{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_NUCLEAR_AS_EXPLOSIVE,"承受{1}核能{2}伤害的 {0} 转化为{3}爆炸{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Nuclear{2} Damage taken as {3}Explosive{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_NUCLEAR_AS_ELECTRIC,"承受{1}核能{2}伤害的 {0} 转化为{3}电能{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Nuclear{2} Damage taken as {3}Electric{4} Damage"
ATTRIBUTE_DAMAGE_TAKEN_NUCLEAR_AS_PLASMA,"承受{1}核能{2}伤害的 {0} 转化为{3}等离子{4}伤害","{0}=percentage, {1,2}=color, {3,4}=color","{0} {1}Nuclear{2} Damage taken as {3}Plasma{4} Damage"
ATTRIBUTE_ADDITIONAL_ATTACKS_ONE,"{0} 额外攻击次数","Singular","{0} additional Attack"
ATTRIBUTE_ADDITIONAL_ATTACKS_MANY,"{0} 额外攻击次数","Plural","{0} additional Attacks"
ATTRIBUTE_ADDITIONAL_ATTACKS_AT_LEVEL_ONE,"在等级 {1} 时 {0} 额外攻击次数","Singular","{0} additional Attack at Level {1}"
ATTRIBUTE_ADDITIONAL_ATTACKS_AT_LEVEL_MANY,"在等级 {1} 时 {0} 额外攻击次数","Plural","{0} additional Attacks at Level {1}"
ATTRIBUTE_PARASITES_ON_ENEMY_ONE,"敌人可以被 {0} 只寄生体附着","Singular","Enemies can have {0} additional Parasite attached to them"
ATTRIBUTE_PARASITES_ON_ENEMY_MANY,"敌人可以被 {0} 只寄生体附着","Plural","Enemies can have {0} additional Parasites attached to them"
ATTRIBUTE_MAX_PARASITES,"{0} 寄生体数量上限","{0}=amount, e.g. +2","{0} to maximum Parasites"
ATTRIBUTE_FASTER_PARASITE_SPAWN_RATE,"寄生体生成速度提高 {0}","{0}=percentage","Parasites spawn {0} faster"
ATTRIBUTE_MORE_PARASITE_DAMAGE,"寄生体造成伤害总增 {0}","{0}=percentage","Parasites deal {0} more Damage"
ATTRIBUTE_LESS_PARASITE_DAMAGE,"寄生体造成伤害总降 {0}","{0}=percentage","Parasites deal {0} less Damage"
ATTRIBUTE_ARMOR_ON_DODGE,"闪避时恢复 {0} 护甲","{0}=percentage","Restore {0} Armor on Dodge"
ATTRIBUTE_DEFLECTOR_SHIELD_ON_DODGE,"闪避时恢复 {0} 偏转护盾","{0}=percentage","Restore {0} Deflector Shield on Dodge"
ATTRIBUTE_MORE_ENGINE_DAMAGE,"引擎部件伤害总增 {0}","{0}=percentage","{0} more Engine Damage"
ATTRIBUTE_LESS_ENGINE_DAMAGE,"引擎部件伤害总降 {0}","{0}=percentage","{0} less Engine Damage"
ATTRIBUTE_MORE_ENGINE_DAMAGE_IF_NO_WEAPON_EQUIPPED,"如果没有装备武器，引擎部件伤害总增 {0}","{0}=percentage","{0} more Engine Damage if no Weapon is equipped"
ATTRIBUTE_ENGINE_AFFIXES_COUNT_TWICE,"引擎部件的词条效果翻倍","","Engine Affixes count twice"
ATTRIBUTE_DEAL_NO_DAMAGE,"你的战舰无法造成伤害","","Your ship deals no Damage"
ATTRIBUTE_DEAL_NO_KINETIC_DAMAGE,"无法造成{0}动能{1}伤害","{0,1}=color","Deal no {0}Kinetic{1} Damage"
ATTRIBUTE_DEAL_NO_EXPLOSIVE_DAMAGE,"无法造成{0}爆炸{1}伤害","{0,1}=color","Deal no {0}Explosive{1} Damage"
ATTRIBUTE_DEAL_NO_PLASMA_DAMAGE,"无法造成{0}等离子{1}伤害","{0,1}=color","Deal no {0}Plasma{1} Damage"
ATTRIBUTE_DEAL_NO_ELECTRIC_DAMAGE,"无法造成{0}电能{1}伤害","{0,1}=color","Deal no {0}Electric{1} Damage"
ATTRIBUTE_DEAL_NO_NUCLEAR_DAMAGE,"无法造成{0}核能{1}伤害","{0,1}=color","Deal no {0}Nuclear{1} Damage"
ATTRIBUTE_NO_DASH,"你无法冲刺","","You have no Dash"
ATTRIBUTE_CONTINUE_AS_MINION_ON_DEATH,"你的战舰被摧毁后，可以操作当前存活的召唤物之一","Upload skill attribute","Continue playing as one of your Minions when your ship is destroyed"
ATTRIBUTE_INCREASED_MINION_POWER,"召唤物威力提高 {0}","{0}=percentage","{0} increased Minion Power"
ATTRIBUTE_REDUCED_MINION_POWER,"召唤物威力降低 {0}","{0}=percentage","{0} reduced Minion Power"
ATTRIBUTE_DAMAGE_TAKEN_FROM_MINIONS,"你的战舰承受的 {0} 伤害由召唤物承担","{0}=percentage","{0} Damage taken from Minions instead of your ship"
ATTRIBUTE_SYMBIOTIC_BOND,"召唤物加成也作用于你的战舰","","Minion modifiers apply to your ship as well"
ATTRIBUTE_LESS_DAMAGE_TAKEN_WHILE_MINION_ALIVE,"当你有召唤物存活时，承受伤害总降 {0}","{0}=percentage","{0} less Damage taken while a Minion is alive"
ATTRIBUTE_MINION_POWER_APPLIES_TO_DEFENSE,"{0} 召唤物威力同样加成于召唤物防御","{0}=percentage","{0} Minion Power also applies to Minion Defense"
